GEOID,xcoord,ycoord
36061005200,-73.990460514127605,40.737487822501024
36061005501,-73.997076505905540,40.727619728394892
36061005900,-73.994560514509971,40.731290556922090
36061006000,-73.970312779828660,40.732183527887280
36061006200,-73.969185838492066,40.737102904931199
36061006500,-73.999537475984994,40.729962003194210
36061006800,-73.984080661363407,40.740436207524318
36061007200,-73.980860638360397,40.744868186312615
36061009200,-73.974605236851843,40.753838098232919
36061010000,-73.971189357848942,40.758236336776463
36061010400,-73.977672230248842,40.760779874763706
36061010601,-73.960002332936952,40.756775802473726
36061011100,-73.995387017115803,40.754648850396201
36061011300,-73.987870885351526,40.754775686840176
36061011700,-74.002605968378489,40.761066357580759
36061011800,-73.960855502399156,40.765274923304993
36061012400,-73.952692694098161,40.766289955784714
36061012600,-73.958525936356381,40.768466427579725
36061012900,-74.000056745865720,40.764918310164973
36061013400,-73.956165798105417,40.771701758565321
36061013600,-73.947263874713897,40.772342071629353
36061023200,-73.939531522579372,40.821013392361628
36061023501,-73.941832461530637,40.828993107035039
36061023802,-73.942276738298418,40.768357661988901
36061014200,-73.961425385443491,40.777274162015303
36061014402,-73.945330084979759,40.776249412677515
36061014601,-73.952161009712299,40.777191774908253
36061014900,-73.982483499896802,40.772354954531011
36061015002,-73.957647330017437,40.782449284688930
36061015100,-73.992457681660781,40.775265708865646
36061015601,-73.947502954945890,40.783568754078885
36061015802,-73.950465116476394,40.786524416589550
36061015900,-73.987346504373320,40.780517010072145
36061016300,-73.987149056484910,40.783955460064774
36061016500,-73.974998688272677,40.782357703206529
36061017000,-73.942146821635689,40.790902441321506
36061017500,-73.980593295089818,40.791646811694733
36061018100,-73.967741946014627,40.792556802595278
36061018600,-73.949710661919738,40.799106574817486
36061018800,-73.937259536866264,40.797594776048285
36061019100,-73.973116919249847,40.801828552974435
36061019500,-73.971266590643495,40.804296837699120
36061019702,-73.957988818491785,40.802190086933919
36061019900,-73.969675818396198,40.806961384857907
36061020500,-73.968094152121864,40.811509910723188
36061021100,-73.963539530185756,40.815743277634539
36061021600,-73.954646256270337,40.800653171524665
36061022000,-73.950657461366845,40.805783612000418
36061022301,-73.957652194710803,40.822325400888815
36061022500,-73.956372937990110,40.824778082784995
36061024500,-73.942066122980606,40.836638886626503
36061025100,-73.939924182787706,40.840329345964740
36061025500,-73.947572949759618,40.846032853076927
36047000100,-73.993826783898811,40.700202187462835
36047000501,-73.994701441348923,40.695812432066610
36047000700,-73.997420927802978,40.692404912205930
36047003900,-73.980818937017389,40.684926380416712
36047004300,-73.989608940431594,40.688197104503551
36047004900,-73.998436498453017,40.688002483355355
36047005100,-74.003469785486701,40.683473600027064
36047024500,-73.951901721363981,40.682886541744516
36047025700,-73.947345630659527,40.698218827203611
36047025902,-73.945156216478011,40.696965407092968
36047026100,-73.945714280080523,40.692398937735376
36047018501,-73.974156556248019,40.694783859779612
36047019900,-73.966926584391274,40.684033402922516
36047020100,-73.963391578039563,40.683851587696608
36047021100,-73.975027636292893,40.697164332648370
36047022700,-73.957321213438078,40.681530461231461
36047023500,-73.957784826202769,40.692512691435397
36047037100,-73.913837338463367,40.680286206208869
36047038100,-73.925428073917601,40.681037711443757
36081002500,-73.945155731035939,40.754984838147259
36081003900,-73.940932150464718,40.762788736307051
36081004700,-73.933157132466903,40.760288053206104
36081006100,-73.922040697329450,40.762031056415189
36081006300,-73.920023739770230,40.764485077764668
36081007100,-73.923046690490679,40.769085421641186
36081008100,-73.933662926596980,40.770046533964937
36081008300,-73.928656026892639,40.772664036962993
36081009500,-73.920822894401624,40.774470008094909
36081010500,-73.912935587748521,40.782778361844329
36081011300,-73.908467152921929,40.776257766610087
36081015300,-73.913647441409069,40.758081820757752
36081017100,-73.925596228905079,40.749721864361703
36047052900,-73.954513928809874,40.705872470200909
36047053500,-73.961211637179346,40.706137735364933
36047054300,-73.971869144092125,40.701890053356721
36047054700,-73.966783694551296,40.708505482367684
36047055300,-73.959235793993898,40.716456832113764
36047055500,-73.963246225861326,40.718095541496787
36047056300,-73.958504944450297,40.735151399118976
36047056900,-73.952350754627005,40.723762067665234
36047057500,-73.953230782159082,40.732107376659783
36047057900,-73.948446499232318,40.734354230618621
36047059300,-73.938322805721668,40.726005936612296
36081053100,-73.908305117686297,40.723079504182543
36081053500,-73.916429117760600,40.715920148563740
36047038700,-73.927755594772250,40.690547385426846
36047039300,-73.930001588816623,40.695627203184138
36047040300,-73.908207750876571,40.684520437395634
36047041100,-73.907146766256687,40.687880079780605
36047041500,-73.914390347943652,40.691949743733147
36047041700,-73.917917848410625,40.693762468857884
36047042700,-73.927194331815727,40.703675124885649
36047042900,-73.923456400282134,40.701799291943487
36047043500,-73.912180313162324,40.695384007845782
36047044700,-73.922615105300025,40.706690575073601
36047044900,-73.930977341558588,40.717831782327650
36047045300,-73.928967764519598,40.706570696956383
36047051500,-73.950573705553481,40.719104019355377
36047052300,-73.958800918549557,40.711659414381195
36081018300,-73.919668562585386,40.745338987039823
36081018501,-73.922431917093732,40.738709885720247
36081018900,-73.928000863232739,40.740084645932733
36081021900,-73.918208635069490,40.723458232141574
36081025302,-73.913245042926462,40.744073391983619
36061000202,-73.979981653319683,40.710047215251876
36061000500,-74.015848227147899,40.689478229995139
36061001001,-73.973443286731637,40.712113477657276
36061019800,-73.942361675561457,40.804301938068235
36047016100,-73.973170966597479,40.679820581944050
36047028501,-73.942087123639141,40.699426718167750
36047028900,-73.933030984958947,40.693051672328643
36047039100,-73.933638597430686,40.699821544084330
36047043100,-73.919698434050119,40.699660534389899
36047044300,-73.916686139063117,40.703304125973567
36047048100,-73.938493453330736,40.713855651563122
36047050100,-73.948872391430001,40.715794112052123
36047057300,-73.948827233728949,40.728052297723217
36047059100,-73.942919617032416,40.723553285512544
36061001501,-74.001593726156813,40.707718487889125
36061003900,-74.014541784536192,40.721719721185295
36061006900,-74.013529099072116,40.730624303601786
36061007600,-73.987296957462959,40.747566308695092
36061009100,-73.995195721166866,40.744717821625493
36061010300,-73.997216215241778,40.752135522125279
36061012700,-73.989856464274723,40.762237251522095
36061014300,-73.965548738029213,40.782481218208012
36061017401,-73.948576990517026,40.794892642450094
36061018700,-73.975044721482050,40.799334286055050
36061021200,-73.939000417186008,40.813761368551894
36061022302,-73.960453102194180,40.821579032139098
36061024700,-73.950148686005662,40.839707344409312
36061026100,-73.934455714108509,40.845785259202231
36061027100,-73.934293445307773,40.851940574713367
36081014700,-73.910751725272334,40.762998103087014
36081004500,-73.933764303298290,40.764531132046706
36081008700,-73.934577505450633,40.774376562987086
36061000900,-74.010486920426047,40.702767079171331
36047051300,-73.952185049181907,40.711772515024251
36047024300,-73.952856121299234,40.687455484024895
36061013300,-73.988035209091223,40.764737982395566
36061022102,-73.946186290185864,40.818653609844034
36061023801,-73.953270472453468,40.756172250584548
36061002100,-74.010043203239832,40.714330911930276
36061010100,-73.991542534002889,40.749730216902613
36061009900,-74.008161331496353,40.752382670657113
36061017300,-73.971236184802507,40.787770608171186
36061022900,-73.954500760132206,40.827009207975770
36047019100,-73.964418161003380,40.695248469628140
36047043900,-73.909299880643616,40.697465322991569
36081000100,-73.951055745942909,40.742937079114327
36047037300,-73.915189496572182,40.683942822599064
36047049500,-73.943362036853713,40.712364326796084
36047050300,-73.947423527649192,40.712127966714505
36047053100,-73.954180263970287,40.700731746312933
36047055100,-73.964472885590908,40.713936339403240
36047058900,-73.940756837599409,40.729030624844853
36047000502,-73.992862118609210,40.695133063360807
36047019500,-73.967499363915039,40.691410145831199
36047025300,-73.950336358722495,40.692622082241286
36047026700,-73.944038216354514,40.683973062701121
36061003602,-73.990202398580905,40.724560880167161
36061007400,-73.984086860251779,40.746213277181582
36061008603,-73.962775261760754,40.753121220760470
36061009500,-73.993357705869073,40.747236247648964
36061013200,-73.950128924502650,40.769170140438618
36061014602,-73.950975029762233,40.778814755089556
36061017700,-73.969388757147726,40.790308112512669
36061019400,-73.935173439603943,40.800472875350749
36061022800,-73.943245246513143,40.815929808976271
36061024100,-73.950325097784628,40.835683376345365
36061028100,-73.934554835935856,40.856982307635022
36081003300,-73.938074106978448,40.754416898227610
36081010100,-73.916256016851008,40.778402206525918
36081019900,-73.934030602959368,40.735231830979679
36061015001,-73.959282689997906,40.780198447371646
36047018100,-73.972360786238255,40.687787398324524
36061031703,-74.018130087947597,40.715973632657636
36047003300,-73.978077931878772,40.688500201817284
36081054700,-73.909710985947811,40.703629540112416
36047123700,-73.956740387781366,40.696738689710976
36061015500,-73.990228701549071,40.778694034379875
36061016100,-73.977193067979627,40.779948885978122
36061018300,-73.976829182841243,40.796742756733096
36061019300,-73.961956050219854,40.800505152618975
36061021303,-73.953126518743446,40.814596788783106
36061023600,-73.935284131100616,40.824451350571501
36047039500,-73.924718756515162,40.692966426533609
36047044500,-73.919671359048962,40.705035657379938
36047047700,-73.942182734047023,40.718257528363942
36047050900,-73.950563969816344,40.703277320341996
36047051900,-73.955155509678505,40.715715948312479
36061001402,-73.985880660001200,40.717511609629710
36061003601,-73.991139498489517,40.722322213691193
36061004500,-73.999395278345517,40.720568530869777
36061006700,-74.004108624599667,40.730459542481135
36061010800,-73.965453089872199,40.758968628091992
36061011500,-73.993548106341734,40.757168462952436
36061013900,-73.986171225237783,40.767292303117699
36081018700,-73.924694486642892,40.736653428906330
36081022900,-73.911382876189862,40.734232991514439
36047026300,-73.945131524959152,40.689468602264142
36047029100,-73.933541033326279,40.690427304116639
36081007300,-73.925370522854479,40.766995100957118
36081009100,-73.929653874699625,40.775876515795183
36081010300,-73.915019706616761,40.780924413302216
36081017900,-73.930258483082298,40.744682905386789
36061027500,-73.944009088679906,40.855878113333731
36061004200,-73.989371062989420,40.731805719468390
36047028100,-73.939928603398926,40.692688767271619
36061003400,-73.981461906273594,40.729009193322433
36061010602,-73.958044048856934,40.759842773775134
36061016200,-73.935698835575309,40.784176641476584
36047020300,-73.964811870261300,40.679958064530069
36061005600,-73.987298953775081,40.741792710363917
36061019600,-73.938576007671330,40.802805758200506
36047023300,-73.957490096211615,40.688795495738390
36047025901,-73.946224011825350,40.694967514164105
36081009900,-73.923088752526183,40.778570557698785
36081025301,-73.916516089539783,40.744569241107044
36061004800,-73.983731626344095,40.733858316630048
36061021000,-73.934767968761150,40.813888938209828
36081018102,-73.922270565569008,40.744290787543235
36047003700,-73.984765689867800,40.689422448921306
36061003700,-74.011597904738124,40.726499796089378
36061016800,-73.951357970190642,40.791071850838996
36061020600,-73.938788429100029,40.808291394804634
36081014500,-73.907506795285286,40.764281470935430
36061006300,-73.996860359592716,40.734421262348455
36061022700,-73.946464160791024,40.822966570685580
36047000900,-73.991614755488797,40.691720025876677
36081005700,-73.925672180733372,40.756954297389179
36061014700,-73.988803844979671,40.771328652910853
36047037900,-73.919352900052971,40.680505096325746
36061012500,-73.984175746055129,40.759840938193463
36047004100,-73.985053759510009,40.686599850006949
36061007700,-74.003299038406340,40.738087442089025
36061018900,-73.964250544666356,40.797328270983478
36047007600,-74.014672090799721,40.644082834949501
36047010200,-74.012787375186377,40.639284450795436
36047012200,-74.017565884812797,40.638163128112986
36047013900,-73.987336742642995,40.667985905381585
36047014000,-74.019686569548838,40.620760584020751
36047016300,-73.969959343870556,40.679233878869411
36047016800,-74.015456140759227,40.604245472903592
36047018400,-74.007144513358767,40.613705109085011
36047020600,-74.015450290674309,40.624880796044962
36047021900,-73.955259292026170,40.671973900157845
36047027600,-73.999500066578065,40.610894620758650
36047028200,-74.004084430799836,40.600675540140195
36047030200,-73.990637496160801,40.595711287355940
36047032100,-73.952179829465067,40.666864441387801
36047033100,-73.941996949572044,40.664157725325190
36047035300,-73.935313782332273,40.668580184171724
36047036501,-73.911512813149201,40.675030988707242
36047039400,-73.965068843206922,40.598492836937950
36047040700,-73.901240272980857,40.684217697273681
36047043600,-73.977854385971412,40.613131603296218
36047045400,-73.965002683334959,40.618681817681356
36047050202,-73.975278809606166,40.653511809733473
36047051601,-73.956714564437490,40.638613659363621
36047054600,-73.953125935912738,40.613142641594578
36047058400,-73.958672400163167,40.594074920885575
36047061002,-73.956456008263189,40.576087710573056
36047064200,-73.946391265712407,40.612194835086093
36047068000,-73.925187974876167,40.621376666570619
36047070600,-73.896161241501076,40.613469844942088
36047076200,-73.956486265967982,40.625718564543405
36047078000,-73.939148476143146,40.634496446665175
36047081000,-73.944548212498788,40.659112099628040
36047082000,-73.951309790242632,40.653454455643114
36047083400,-73.938475065092376,40.641550092987274
36047084000,-73.931291958510769,40.641994074397985
36047085200,-73.938386345319927,40.646998475052591
36047086800,-73.929731369110058,40.654313947377851
36047093000,-73.915408205324681,40.649930067151054
36047094600,-73.923280471696543,40.644615530901206
36047098400,-73.891788876189608,40.646578884327063
36047100400,-73.903801120173114,40.630655792527165
36047116400,-73.881181949811392,40.670508727447448
36047117602,-73.874446588516633,40.686228650053366
36047120800,-73.865164536524787,40.671297911549196
36047990100,-73.931120900779334,40.569589694495455
36081000200,-73.866154894906401,40.693293677986595
36081004001,-73.845873559994260,40.683244626756128
36081005000,-73.854906002877243,40.677695588870385
36081009600,-73.832270309651676,40.680913243139166
36081010600,-73.824882311014093,40.685495880476935
36081011900,-73.906064001656489,40.771205844791936
36081012602,-73.840706765164143,40.693173204271076
36081013600,-73.828757140512749,40.706629109814429
36081022001,-73.820663460407374,40.713633456569319
36081026300,-73.897110507946934,40.745598785245662
36081028900,-73.891902231439957,40.751291546048556
36081032900,-73.882759591024325,40.764448035561074
36081035300,-73.874125133866286,40.759613816039938
36081037700,-73.868794577283992,40.755689061924613
36081040700,-73.865718850962736,40.750543645070316
36081043702,-73.856566249338968,40.738090968600488
36081044601,-73.797801845336281,40.704964220052396
36081046200,-73.787971064351254,40.709840367761835
36081049600,-73.753116072417768,40.716950432863342
36081050202,-73.759292859138512,40.710190889429221
36081052100,-73.901672397302235,40.720843296915028
36081053601,-73.745856673101699,40.706702184116473
36081055400,-73.740028513689182,40.727874865866958
36081057900,-73.890023216077211,40.703497615376641
36081059200,-73.729754351343757,40.701234224517542
36081061000,-73.743266279257810,40.690153802374439
36081062300,-73.878195718768112,40.704385796132598
36081065703,-73.875289402478543,40.715118336000046
36081068200,-73.750412994220227,40.667790737836810
36081070300,-73.859338740148942,40.716203770994738
36081071305,-73.851470947394077,40.724159495198208
36081071900,-73.855619269117810,40.734680696984391
36081072900,-73.852181628428838,40.712811668316064
36081078800,-73.790356447218429,40.670331084966605
36081080301,-73.830848663220323,40.744758142362372
36081085500,-73.823637960494139,40.759641022424418
36081099704,-73.780707400045358,40.781725953579652
36081111300,-73.762943711491189,40.767432988058765
36081118500,-73.803814932870225,40.759471344164723
36081120300,-73.812579968141250,40.748799673801223
36081129102,-73.754380161971824,40.731642112747366
36081139900,-73.762471709899572,40.749862841371197
36081147100,-73.763468806540558,40.761496524265489
36081162100,-73.729692277023361,40.728402814399537
36047000200,-74.011065514973311,40.653251783178895
36047003800,-74.035867351610335,40.634473133214115
36047007400,-74.017028962989656,40.641854815896146
36047008400,-74.004481481492235,40.653893480805394
36047009600,-74.005784755888953,40.646015328775860
36047011000,-73.992776261940605,40.644581653765542
36047011600,-74.003648355373514,40.635873643397211
36047013300,-73.981309126984527,40.675182685650000
36047014700,-73.989678324765123,40.659859350520193
36047015200,-74.024584356026892,40.614391658723441
36047016200,-74.031406774695753,40.613238217842898
36047017600,-74.008689620249484,40.602462270704756
36047018800,-74.002692903050090,40.617412682954864
36047020200,-74.011021160928465,40.622020036351266
36047021000,-74.008156323013438,40.627626425582996
36047021600,-73.999769814669904,40.632794900875744
36047022400,-73.990311807571686,40.640515663782132
36047024000,-73.993186456479634,40.628832160419137
36081000800,-73.858264060214239,40.687339413952657
36081001200,-73.860840014733057,40.694278700574202
36047026400,-73.997483430567911,40.614867173408037
36047030000,-73.988747022574543,40.597403383630684
36047031701,-73.950124098935191,40.673866909209323
36047032500,-73.957764489491822,40.667290799408939
36047033300,-73.942525997703413,40.665837156637252
36047034000,-73.996460880692837,40.572344789234251
36047034900,-73.929778036719853,40.668276924216478
36047035500,-73.933477590609385,40.664404331293568
36047036300,-73.916989133104636,40.672172354207660
36047037402,-73.972005299716528,40.586778167956624
36081002800,-73.844370912609094,40.692386687502911
36081003800,-73.847489584723377,40.684802430091828
36081008600,-73.841178954434938,40.677069316248343
36081010200,-73.822968116518680,40.678681707779106
36081014100,-73.906696880159174,40.766982477373084
36081014400,-73.828492862259253,40.698498807219316
36081015801,-73.812341461910563,40.688878482270844
36081016600,-73.820712747395930,40.681286812784187
36047044400,-73.969322460260017,40.615767490413283
36047045000,-73.972878020346087,40.621654875721475
36047046201,-73.973516224846662,40.627622733569368
36047047200,-73.984109193968180,40.627059961478579
36047048000,-73.974494842937119,40.630290587829684
36047050804,-73.963573088517876,40.652835238820806
36047051200,-73.963337220836536,40.646625229015804
36081018401,-73.792190042927587,40.675182384910812
36081018600,-73.798928231670899,40.679878453721315
36081019200,-73.800638825198064,40.683813493095556
36081020200,-73.807809839672316,40.689769752438458
36081023800,-73.809037161529929,40.705222136344638
36081025700,-73.905002634305504,40.750312735786771
36081026500,-73.893342729987253,40.745173968998344
36081027700,-73.877947169206536,40.752685592641285
36081028000,-73.779725900602600,40.688300030968747
36081029100,-73.895197673598886,40.751339903657126
36081031700,-73.893046512171537,40.770929842268458
36081033402,-73.771823916990826,40.675279748257758
36081035700,-73.871386216592455,40.768026352542286
36047053200,-73.960255530914296,40.626216429081630
36047054200,-73.960979012200184,40.612802966377160
36047055200,-73.956258733973769,40.608309355078589
36047056600,-73.941403468119091,40.602852415217150
36047057000,-73.936879065544844,40.599267607494752
36047057800,-73.951512565500323,40.599440022232393
36047059000,-73.954648387007808,40.589918725293842
36047061003,-73.958727108162293,40.581363600898847
36047063200,-73.931576379159864,40.599765946641632
36047064000,-73.940251905911069,40.610996626124710
36047064800,-73.936459801514616,40.617688824792751
36047066000,-73.928080434632889,40.609046171854686
36047069601,-73.914821373035934,40.627231051877914
36081037900,-73.864121412085311,40.755451028496452
36081045500,-73.862330339737525,40.736310394116387
36081046000,-73.793489323369670,40.708255602951340
36081046800,-73.782278655281075,40.710499774964589
36081047100,-73.876604237202926,40.740977211349588
36081048000,-73.773008292969720,40.712890994991618
36081049301,-73.894243291128106,40.732364428021469
36081050500,-73.874752541001314,40.729073282471312
36081051300,-73.897507968443435,40.731868241935736
36081052000,-73.754687630464460,40.701140585563543
36081052600,-73.759764064806632,40.697155695135379
36081053800,-73.742537710754476,40.706465322584826
36081055600,-73.744800567061816,40.725566512704802
36047074400,-73.943102405543101,40.622312675978812
36047075600,-73.947989867041144,40.616853895095595
36047077000,-73.953845029165450,40.636146720372686
36047078200,-73.941442431350211,40.637854089245828
36047079802,-73.961374687848433,40.657984737052814
36047085600,-73.944850307248856,40.648620412274404
36047087200,-73.936649890292529,40.653675543758332
36047088000,-73.931109138083869,40.661560339696216
36047090000,-73.919806815744408,40.666247530911846
36047091200,-73.907634933327842,40.665130210394430
36047094402,-73.920779123029874,40.635081290575421
36047095400,-73.914629107098079,40.638964763567344
36047097400,-73.899763628867660,40.646978843787132
36047099000,-73.898562756931270,40.639370611598260
36047100600,-73.900888872250178,40.632252870347450
36081058100,-73.893806774100753,40.703945366851656
36081059600,-73.737055817845643,40.697137543453238
36081060300,-73.898994611529361,40.713921764031824
36081061302,-73.883501915010001,40.709322577031593
36081062500,-73.882415970621679,40.704139998722120
36081063200,-73.740604663172931,40.676566505890300
36081064600,-73.742386836544611,40.672772979775615
36081065501,-73.866665865056959,40.714762042787513
36081066000,-73.733276526869489,40.658515453159424
36081066701,-73.891267757935012,40.721859562850874
36081075702,-73.840198252162267,40.724300657137171
36081077903,-73.821544377177958,40.719231500321428
36081079701,-73.824756238093087,40.753346988703200
36047101200,-73.893668115033606,40.639726903822904
36047102600,-73.898504414719099,40.629601842763257
36047113400,-73.899606857287864,40.667779847555636
36047115000,-73.886522546299062,40.673922337701931
36047116600,-73.882205237227183,40.674562464503182
36047117400,-73.879792237429427,40.682867446816346
36047119600,-73.873141356199000,40.675846331215737
36047121000,-73.872240553131107,40.670074757031564
36081081800,-73.809111161341377,40.670590755280472
36081084601,-73.821748859087137,40.667347769815763
36081101700,-73.798257179832817,40.779769043690131
36081108500,-73.789037526619623,40.772450808667081
36081112300,-73.771183054392822,40.766213528362556
36081115500,-73.811783374188025,40.767992438252719
36081118100,-73.787334389417452,40.759497918210087
36081118900,-73.812620592773953,40.756512274307099
36081121500,-73.805920198488948,40.740366778222437
36081126500,-73.803723173018540,40.720485994183555
36081136700,-73.760333709645835,40.744200270912039
36081140300,-73.769608098877541,40.748155881510250
36081145101,-73.784705410414830,40.755153429739025
36047005300,-74.011545365115836,40.672943362957476
36047006000,-74.031594907681281,40.622031565642544
36047006600,-74.027498848499036,40.632130678616491
36047028000,-74.005962215274124,40.602078433974420
36047033500,-73.942388717814694,40.667593942580176
36047041600,-73.963486009128161,40.602411507506645
36047046000,-73.965514754106309,40.631840659097747
36047049600,-73.980426988223101,40.643693370442676
36047052800,-73.962606942632505,40.630845004726645
36047055600,-73.959405890915392,40.603160404227161
36047061200,-73.949361648416172,40.581088385636413
36047070201,-73.908660797565176,40.608713642939009
36047079601,-73.958272299066550,40.656596413793302
36047082800,-73.949604518231212,40.640991272934784
36047086400,-73.923918148104306,40.654360550192983
36047098800,-73.897315391798728,40.643001924126729
36047121400,-73.865171506180815,40.667464374538007
36081006201,-73.846788808695749,40.666722128425590
36081012100,-73.903514132310420,40.772758379429462
36081025800,-73.787289539565052,40.696039903170380
36081035100,-73.877046610227580,40.759099778212729
36081040100,-73.857097073169044,40.751470155603954
36081044602,-73.799840036950940,40.708177590310264
36081049302,-73.891743763527955,40.727925923144753
36081060100,-73.902435122257017,40.715202242108752
36081063301,-73.874608611935614,40.704545563144109
36081069500,-73.867524033137542,40.726065736374217
36081077906,-73.818762058937637,40.729378970214633
36081115900,-73.820754865130638,40.768638288710974
36081119500,-73.799462722444900,40.754865562043264
36081146300,-73.781093123238819,40.759457875099152
36081155101,-73.714235116652546,40.756613644510750
36047050801,-73.960733345501978,40.651233955341759
36047069000,-73.920671272154721,40.619964732397001
36047072000,-73.920049454616787,40.628855909838933
36081055100,-73.903917034297507,40.701591899116679
36047098600,-73.894319799590093,40.644936775291534
36081079000,-73.796634922619674,40.672472721526908
36081113900,-73.790625962646843,40.764230556252713
36047014200,-74.022487272891809,40.622508789597511
36047041200,-73.974190207763328,40.604152165773307
36047083200,-73.941665787114431,40.641507875196368
36081013400,-73.834976846922473,40.705263976268540
36081026100,-73.900602655665807,40.747208510016122
36081077904,-73.814179917528847,40.720956945558704
36047003600,-74.030896909391956,40.634686939235877
36047072400,-73.927057417734872,40.634106197305385
36047088200,-73.926006294285756,40.660556881475983
36081074500,-73.850874661599065,40.736101121235201
36047112400,-73.887154503609111,40.666003090580311
36081086300,-73.819941312452841,40.761268893345886
36081140901,-73.774902574257780,40.746544717415539
36047010600,-74.006040406309367,40.638874754204238
36047022000,-73.995559312309396,40.636163268844619
36047028600,-74.001735976071586,40.599583192798050
36047031702,-73.950375140830587,40.671193062357425
36047039600,-73.969692801516359,40.597368520786837
36047051001,-73.959767414195298,40.646121980026479
36047067000,-73.922725846600045,40.612738338562437
36047075200,-73.952545726164573,40.626152569836989
36047088400,-73.924550220295814,40.662227708171478
36047096600,-73.903141646182291,40.640639927104253
36047006400,-74.028809422537449,40.628925737223327
36047012000,-74.011819973296639,40.632815438878232
36081001000,-73.859289516041557,40.690744239991893
36081012000,-73.828651971357630,40.691498076898853
36081026600,-73.781709997165009,40.691877435583102
36081032700,-73.885417884052131,40.758436684991118
36081045700,-73.869841809951737,40.737721705533112
36081051800,-73.752008862101277,40.701838641441896
36081054800,-73.751281632471390,40.723197620435805
36081056500,-73.896760561752941,40.694131100327397
36081059800,-73.740654761460206,40.698292748822659
36081066900,-73.885923324976801,40.723568944840494
36081071702,-73.862886514460627,40.733461613059092
36047008000,-74.010016650180333,40.648574891284355
36047055000,-73.952315196374371,40.608734603408571
36047062600,-73.934433695946524,40.592344520310021
36047067800,-73.922779098594773,40.626148325921193
36081047300,-73.876252873506587,40.737220714578839
36081051600,-73.747171704351345,40.702622948557590
36081056000,-73.736554411009777,40.725401973406989
36047085000,-73.932350310711271,40.645733766055194
36047013600,-74.022593372662783,40.626898783617314
36047017000,-74.012633919250575,40.610133081028167
36047020400,-74.013223500077615,40.623350254341872
36047022800,-73.981529772466757,40.639127883964264
36081000400,-73.864708175330009,40.689650994677031
36047087000,-73.933403786179468,40.654179833590163
36047089200,-73.921927011783666,40.663287475241837
36081060000,-73.733218185141212,40.695004666482944
36081062700,-73.886453020463875,40.703772435055313
36047101600,-73.888139270797183,40.643303505078414
36047109800,-73.901644599323546,40.652667782561160
36047117601,-73.876877316755795,40.684779566886519
36081085300,-73.827625464898745,40.757182197833259
36047024400,-73.986236837862180,40.621747525663572
36047025400,-73.983848987154389,40.616703852229904
36047030100,-73.916242638726004,40.677619020529207
36047034200,-73.996860489812690,40.574112452211885
36081005800,-73.848698905553263,40.673533950643105
36081014000,-73.829053263413954,40.703743731665718
36081089200,-73.847141979081798,40.652888167375380
36081103201,-73.755413034534001,40.608611055850339
36081120100,-73.814001002440037,40.753169936703330
36081143500,-73.770234172754655,40.752916217218029
36047040500,-73.905198806419605,40.681569363052027
36047045800,-73.969006294676305,40.625702312050144
36081018000,-73.805413158714643,40.675786640045537
36081020400,-73.803404882708378,40.695179735074504
36081028200,-73.773875316062572,40.685003381230160
36047019000,-74.000389008058576,40.621037645133804
36047095600,-73.910872659611826,40.635593739824714
36047118400,-73.869409373604043,40.684303095021441
36081099701,-73.789919455669263,40.780882663704141
36081003600,-73.856815465615185,40.683772874327815
36047004400,-74.035806072040529,40.630883482682300
36047005000,-74.037821036700976,40.624154850054673
36047005201,-74.038216729239579,40.621596492988395
36047005202,-74.038814092598770,40.619300415225887
36047005800,-74.032213883597137,40.619052424219007
36047005900,-74.006153526485093,40.679463641980064
36047006500,-73.999463851668551,40.679072034142195
36047006800,-74.026229744410870,40.635174739735049
36047007700,-73.995215736951550,40.677043642041461
36047009400,-74.001378916351229,40.643356667156176
36047010800,-74.003710586639471,40.641115961472146
36047011400,-73.999211745276980,40.639423201032692
36047012801,-74.013300080342773,40.630805739723463
36047013200,-74.015672282200669,40.627972907801599
36047013400,-74.020269959216193,40.629525320962749
36047014900,-73.985186236780919,40.662423663393589
36047015100,-73.982585563011142,40.665688992110468
36047015400,-74.019182733295722,40.610434416220187
36047016600,-74.016263044337634,40.618702623952196
36047017700,-73.968928895491914,40.661604099855538
36047018200,-74.002736288304646,40.612371948537749
36047020800,-74.009767403474626,40.625976195188365
36047021400,-74.003181023354117,40.631609418234717
36047022200,-73.992963207897930,40.638239441128881
36047022600,-73.986338562205702,40.641983748343861
36047023600,-73.989687386947836,40.632190326874309
36047024600,-73.981140797024366,40.618170060802690
36047025600,-73.985651484308605,40.614990665254872
36047025800,-73.987409490666067,40.613288250194650
36047027000,-73.989836705615616,40.605858214108430
36047027200,-73.992738429729016,40.608176659455587
36047027800,-74.001217391547513,40.606861099752329
36047028400,-73.998942636752773,40.605674174563440
36047028800,-73.996562361963399,40.604510920772618
36047030700,-73.926220266784512,40.675582641536487
36047031100,-73.938957365777654,40.676478238892280
36047032600,-73.988209190255532,40.576526868942949
36047032800,-73.997682940709183,40.576364526122077
36047033900,-73.942014989359322,40.671211903781568
36047034500,-73.933608089014257,40.673314947651583
36047034800,-73.982928327355893,40.580899017282491
36047035601,-73.969695642828071,40.580875987841175
36047036002,-73.961238898277685,40.576361507380355
36047036600,-73.963764544423171,40.582871522256383
36047038600,-73.975027619580970,40.592366488540399
36047040900,-73.904610860230378,40.691084031567492
36047041800,-73.964851544504953,40.605400059434572
